hsa-miR-107,hsa_circ_0052415
hsa-miR-7110-5p,hsa_circ_0002172
hsa-miR-7110-5p,hsa_circ_0089776
hsa-miR-1249-5p,hsa_circ_0089776
hsa-miR-920,hsa_circ_0041089
hsa-miR-920,hsa_circ_0041099
hsa-miR-920,hsa_circ_0041116
hsa-miR-6752-5p,hsa_circ_0002172
hsa-miR-6752-5p,hsa_circ_0089776
hsa-miR-646,hsa_circ_0013871
hsa-miR-4739,hsa_circ_0041089
hsa-miR-4739,hsa_circ_0041099
hsa-miR-4739,hsa_circ_0041116
hsa-miR-6812-5p,hsa_circ_0002172
hsa-miR-6812-5p,hsa_circ_0089776
hsa-miR-646,hsa_circ_0013870
hsa-miR-6799-5p,hsa_circ_0041089
hsa-miR-6799-5p,hsa_circ_0041099
hsa-miR-6799-5p,hsa_circ_0041116
hsa-miR-6756-3p,hsa_circ_0013871
hsa-miR-4446-3p,hsa_circ_0013871
hsa-miR-4498,hsa_circ_0013871
hsa-miR-4672,hsa_circ_0005461
hsa-miR-6790-3p,hsa_circ_0002172
hsa-miR-6790-3p,hsa_circ_0089776
hsa-miR-6862-5p,hsa_circ_0013871
hsa-miR-4640-5p,hsa_circ_0052415
hsa-miR-8485,hsa_circ_0041122
hsa-miR-5088-3p,hsa_circ_0013871
hsa-miR-4778-3p,hsa_circ_0013876
hsa-miR-4446-3p,hsa_circ_0013870
hsa-miR-6881-3p,hsa_circ_0013871
hsa-miR-4498,hsa_circ_0013870
hsa-miR-765,hsa_circ_0002172
hsa-miR-765,hsa_circ_0089776
hsa-miR-6778-5p,hsa_circ_0041089
hsa-miR-6778-5p,hsa_circ_0041099
hsa-miR-6778-5p,hsa_circ_0041116
hsa-miR-6862-5p,hsa_circ_0013870
hsa-miR-1199-5p,hsa_circ_0013871
hsa-miR-6779-5p,hsa_circ_0041089
hsa-miR-6779-5p,hsa_circ_0041099
hsa-miR-6779-5p,hsa_circ_0041116
hsa-miR-1185-2-3p,hsa_circ_0005461
hsa-miR-4726-5p,hsa_circ_0052415
hsa-miR-370-3p,hsa_circ_0013871
hsa-miR-7113-3p,hsa_circ_0013871
hsa-miR-6881-3p,hsa_circ_0013870
hsa-miR-93-3p,hsa_circ_0013871
hsa-miR-1199-5p,hsa_circ_0013870
hsa-miR-431-5p,hsa_circ_0013871
hsa-miR-6756-3p,hsa_circ_0013870
hsa-miR-370-3p,hsa_circ_0013870
hsa-miR-7113-3p,hsa_circ_0013870
hsa-miR-3689d,hsa_circ_0041089
hsa-miR-3689d,hsa_circ_0041099
hsa-miR-3689d,hsa_circ_0041116
hsa-miR-93-3p,hsa_circ_0013870
hsa-miR-431-5p,hsa_circ_0013870
hsa-miR-5088-3p,hsa_circ_0013870
hsa-miR-1273h-5p,hsa_circ_0041089
hsa-miR-1273h-5p,hsa_circ_0041099
hsa-miR-1273h-5p,hsa_circ_0041116
hsa-miR-6865-3p,hsa_circ_0020316
hsa-miR-4781-5p,hsa_circ_0005461
hsa-miR-297,hsa_circ_0089771
hsa-miR-6745,hsa_circ_0038404
hsa-miR-6825-5p,hsa_circ_0052415
hsa-miR-4739,hsa_circ_0037995
hsa-miR-4739,hsa_circ_0037996
hsa-miR-4739,hsa_circ_0037997
hsa-miR-149-3p,hsa_circ_0037995
hsa-miR-149-3p,hsa_circ_0037996
hsa-miR-149-3p,hsa_circ_0037997
hsa-miR-6870-5p,hsa_circ_0037995
hsa-miR-6870-5p,hsa_circ_0037996
hsa-miR-6870-5p,hsa_circ_0037997
hsa-miR-1266-5p,hsa_circ_0002326
hsa-miR-6757-5p,hsa_circ_0002326
hsa-miR-5591-5p,hsa_circ_0041089
hsa-miR-5591-5p,hsa_circ_0041099
hsa-miR-5591-5p,hsa_circ_0041116
hsa-miR-646,hsa_circ_0013876
hsa-miR-1913,hsa_circ_0014209
hsa-miR-1913,hsa_circ_0014210
hsa-miR-6804-5p,hsa_circ_0038404
hsa-miR-4518,hsa_circ_0002326
hsa-miR-6756-3p,hsa_circ_0013876
hsa-miR-4728-5p,hsa_circ_0002172
hsa-miR-4728-5p,hsa_circ_0089776
hsa-miR-4446-3p,hsa_circ_0013876
hsa-miR-4498,hsa_circ_0013876
hsa-miR-5088-3p,hsa_circ_0013876
hsa-miR-6862-5p,hsa_circ_0013876
hsa-miR-6133,hsa_circ_0041089
hsa-miR-6133,hsa_circ_0041099
hsa-miR-6133,hsa_circ_0041116
hsa-miR-7111-5p,hsa_circ_0037995
hsa-miR-7111-5p,hsa_circ_0037996
hsa-miR-7111-5p,hsa_circ_0037997
hsa-miR-4726-5p,hsa_circ_0044512
hsa-miR-6767-5p,hsa_circ_0089792
hsa-miR-4726-5p,hsa_circ_0044522
hsa-miR-1185-1-3p,hsa_circ_0005461
hsa-miR-4763-3p,hsa_circ_0082878
hsa-miR-4763-3p,hsa_circ_0082879
hsa-miR-4534,hsa_circ_0002326
hsa-miR-324-3p,hsa_circ_0014209
hsa-miR-324-3p,hsa_circ_0014210
hsa-miR-3160-3p,hsa_circ_0038404
hsa-miR-1249-5p,hsa_circ_0041089
hsa-miR-1249-5p,hsa_circ_0041099
hsa-miR-1249-5p,hsa_circ_0041116
hsa-miR-6862-3p,hsa_circ_0020316
hsa-miR-6794-5p,hsa_circ_0037995
hsa-miR-6127,hsa_circ_0041089
hsa-miR-6127,hsa_circ_0041099
hsa-miR-6127,hsa_circ_0041116
hsa-miR-6870-3p,hsa_circ_0013871
hsa-miR-6832-3p,hsa_circ_0013871
hsa-miR-4726-5p,hsa_circ_0044510
hsa-miR-4726-5p,hsa_circ_0044511
hsa-miR-4726-5p,hsa_circ_0044519
hsa-miR-6882-3p,hsa_circ_0014209
hsa-miR-6882-3p,hsa_circ_0014210
hsa-miR-6881-3p,hsa_circ_0013876
hsa-miR-8485,hsa_circ_0068939
hsa-miR-8485,hsa_circ_0068940
hsa-miR-93-3p,hsa_circ_0013876
hsa-miR-6797-5p,hsa_circ_0041089
hsa-miR-6797-5p,hsa_circ_0041099
hsa-miR-6797-5p,hsa_circ_0041116
hsa-miR-6848-5p,hsa_circ_0041089
hsa-miR-6848-5p,hsa_circ_0041099
hsa-miR-6848-5p,hsa_circ_0041116
hsa-miR-4640-5p,hsa_circ_0044512
hsa-miR-431-5p,hsa_circ_0013876
hsa-miR-1199-5p,hsa_circ_0013876
hsa-miR-361-3p,hsa_circ_0079070
hsa-miR-6794-5p,hsa_circ_0037996
hsa-miR-6794-5p,hsa_circ_0037997
hsa-miR-5001-5p,hsa_circ_0013871
hsa-miR-7113-3p,hsa_circ_0013876
hsa-miR-6870-3p,hsa_circ_0013870
hsa-miR-6893-3p,hsa_circ_0014209
hsa-miR-6893-3p,hsa_circ_0014210
hsa-miR-6784-3p,hsa_circ_0020316
hsa-miR-370-3p,hsa_circ_0013876
hsa-miR-6787-5p,hsa_circ_0002172
hsa-miR-6787-5p,hsa_circ_0089776
hsa-miR-1277-5p,hsa_circ_0007286
hsa-miR-4726-5p,hsa_circ_0044518
hsa-miR-181d-5p,hsa_circ_0073778
hsa-miR-5004-5p,hsa_circ_0002326
hsa-miR-1236-3p,hsa_circ_0013871
hsa-miR-4726-5p,hsa_circ_0044524
hsa-miR-769-5p,hsa_circ_0002172
hsa-miR-769-5p,hsa_circ_0089776
hsa-miR-6744-5p,hsa_circ_0002326
hsa-miR-4640-5p,hsa_circ_0044510
hsa-miR-4640-5p,hsa_circ_0044511
hsa-miR-4640-5p,hsa_circ_0044519
hsa-miR-4640-5p,hsa_circ_0044522
hsa-miR-135b-3p,hsa_circ_0013871
hsa-miR-4269,hsa_circ_0041122
hsa-miR-5001-5p,hsa_circ_0013870
hsa-miR-4682,hsa_circ_0048499
hsa-miR-6795-5p,hsa_circ_0037995
hsa-miR-6832-3p,hsa_circ_0013870
hsa-miR-4691-5p,hsa_circ_0013871
hsa-miR-4726-5p,hsa_circ_0044509
hsa-miR-1915-3p,hsa_circ_0079070
hsa-miR-6778-5p,hsa_circ_0002172
hsa-miR-484,hsa_circ_0013871
hsa-miR-4510,hsa_circ_0041089
hsa-miR-4510,hsa_circ_0041099
hsa-miR-4510,hsa_circ_0041116
hsa-miR-4726-5p,hsa_circ_0044529
hsa-miR-4726-5p,hsa_circ_0044536
hsa-miR-6129,hsa_circ_0041089
hsa-miR-6129,hsa_circ_0041099
hsa-miR-6129,hsa_circ_0041116
hsa-miR-4640-5p,hsa_circ_0044509
hsa-miR-4640-5p,hsa_circ_0044518
hsa-miR-4640-5p,hsa_circ_0044520
hsa-miR-4731-3p,hsa_circ_0041122
hsa-miR-135b-3p,hsa_circ_0013870
hsa-miR-1233-5p,hsa_circ_0041089
hsa-miR-1233-5p,hsa_circ_0041099
hsa-miR-1233-5p,hsa_circ_0041116
hsa-miR-6824-5p,hsa_circ_0052415
hsa-miR-1277-5p,hsa_circ_0089771
hsa-miR-6795-5p,hsa_circ_0037996
hsa-miR-6795-5p,hsa_circ_0037997
hsa-miR-4691-5p,hsa_circ_0013870
hsa-miR-4726-5p,hsa_circ_0044520
hsa-miR-181d-5p,hsa_circ_0073779
hsa-miR-6778-5p,hsa_circ_0089776
hsa-miR-1827,hsa_circ_0052415
hsa-miR-1236-3p,hsa_circ_0013870
hsa-miR-484,hsa_circ_0013870
hsa-miR-3612,hsa_circ_0052415
hsa-miR-6860,hsa_circ_0082878
hsa-miR-612,hsa_circ_0082878
hsa-miR-219a-1-3p,hsa_circ_0013870
hsa-miR-219a-1-3p,hsa_circ_0013871
hsa-miR-6785-5p,hsa_circ_0037995
hsa-miR-4640-5p,hsa_circ_0044524
hsa-miR-6803-3p,hsa_circ_0020316
hsa-miR-4667-3p,hsa_circ_0014209
hsa-miR-4667-3p,hsa_circ_0014210
hsa-miR-4739,hsa_circ_0002172
hsa-miR-4739,hsa_circ_0089776
hsa-miR-619-5p,hsa_circ_0062544
hsa-miR-619-5p,hsa_circ_0027022
hsa-miR-4778-3p,hsa_circ_0013869
hsa-miR-181b-5p,hsa_circ_0073778
hsa-miR-181b-5p,hsa_circ_0073779
hsa-miR-4726-5p,hsa_circ_0044517
hsa-miR-6756-5p,hsa_circ_0002172
hsa-miR-3941,hsa_circ_0041122
hsa-miR-6785-5p,hsa_circ_0037996
hsa-miR-6785-5p,hsa_circ_0037997
hsa-miR-4640-5p,hsa_circ_0044517
hsa-miR-6780a-5p,hsa_circ_0002172
hsa-miR-6780a-5p,hsa_circ_0089776
hsa-miR-4640-5p,hsa_circ_0044529
hsa-miR-4640-5p,hsa_circ_0044536
hsa-miR-6887-5p,hsa_circ_0037995
hsa-miR-6791-3p,hsa_circ_0085899
hsa-miR-6791-3p,hsa_circ_0085900
hsa-miR-7106-5p,hsa_circ_0041089
hsa-miR-7106-5p,hsa_circ_0041099
hsa-miR-7106-5p,hsa_circ_0041116
hsa-miR-4530,hsa_circ_0044511
hsa-miR-4530,hsa_circ_0044512
hsa-miR-4530,hsa_circ_0044519
hsa-miR-181b-5p,hsa_circ_0035135
hsa-miR-181b-5p,hsa_circ_0035136
hsa-miR-181b-5p,hsa_circ_0035139
hsa-miR-3187-5p,hsa_circ_0082878
hsa-miR-5001-5p,hsa_circ_0048499
hsa-miR-8059,hsa_circ_0041089
hsa-miR-8059,hsa_circ_0041099
hsa-miR-8059,hsa_circ_0041116
hsa-miR-4749-3p,hsa_circ_0014209
hsa-miR-4749-3p,hsa_circ_0014210
hsa-miR-6871-3p,hsa_circ_0020316
hsa-miR-6842-5p,hsa_circ_0002172
hsa-miR-1277-5p,hsa_circ_0079477
hsa-miR-1277-5p,hsa_circ_0079478
hsa-miR-6860,hsa_circ_0082879
hsa-miR-612,hsa_circ_0082879
hsa-miR-6756-5p,hsa_circ_0089776
hsa-miR-4763-3p,hsa_circ_0089547
hsa-miR-619-5p,hsa_circ_0077011
hsa-miR-190a-3p,hsa_circ_0000215
hsa-miR-4726-5p,hsa_circ_0081091
hsa-miR-4640-5p,hsa_circ_0044526
hsa-miR-4726-5p,hsa_circ_0081111
hsa-miR-6887-5p,hsa_circ_0037996
hsa-miR-6887-5p,hsa_circ_0037997
hsa-miR-4640-5p,hsa_circ_0044528
hsa-miR-4640-5p,hsa_circ_0044535
hsa-miR-4530,hsa_circ_0044510
hsa-miR-1207-5p,hsa_circ_0082878
hsa-miR-1207-5p,hsa_circ_0082879
hsa-miR-181d-5p,hsa_circ_0035135
hsa-miR-181d-5p,hsa_circ_0035136
hsa-miR-181d-5p,hsa_circ_0035139
hsa-miR-7152-3p,hsa_circ_0055230
hsa-miR-7152-3p,hsa_circ_0055233
hsa-miR-7152-3p,hsa_circ_0055235
hsa-miR-7152-3p,hsa_circ_0055236
hsa-miR-7152-3p,hsa_circ_0055237
hsa-miR-7152-3p,hsa_circ_0055239
hsa-miR-1277-5p,hsa_circ_0000215
hsa-miR-6797-5p,hsa_circ_0002172
hsa-miR-6797-5p,hsa_circ_0089776
hsa-miR-6721-5p,hsa_circ_0082878
hsa-miR-6721-5p,hsa_circ_0082879
hsa-miR-6870-3p,hsa_circ_0013876
hsa-miR-5582-5p,hsa_circ_0041122
hsa-miR-6731-5p,hsa_circ_0037995
hsa-miR-6731-5p,hsa_circ_0037996
hsa-miR-6731-5p,hsa_circ_0037997
hsa-miR-6883-5p,hsa_circ_0037995
hsa-miR-6883-5p,hsa_circ_0037996
hsa-miR-6832-3p,hsa_circ_0013876
hsa-miR-6752-3p,hsa_circ_0079155
hsa-miR-6842-5p,hsa_circ_0089776
hsa-miR-574-5p,hsa_circ_0089837
hsa-miR-574-5p,hsa_circ_0089839
hsa-miR-6810-3p,hsa_circ_0079155
hsa-miR-4726-5p,hsa_circ_0044508
hsa-miR-4726-5p,hsa_circ_0044515
hsa-miR-4726-5p,hsa_circ_0044516
hsa-miR-619-5p,hsa_circ_0041843
hsa-miR-4726-5p,hsa_circ_0044528
hsa-miR-4726-5p,hsa_circ_0044535
hsa-miR-4726-5p,hsa_circ_0044543
hsa-miR-4726-5p,hsa_circ_0044549
hsa-miR-4719,hsa_circ_0041122
hsa-miR-378g,hsa_circ_0048499
hsa-miR-4640-5p,hsa_circ_0044521
hsa-miR-6873-3p,hsa_circ_0089792
hsa-miR-4640-5p,hsa_circ_0044527
hsa-miR-4640-5p,hsa_circ_0044534
hsa-miR-4640-5p,hsa_circ_0044539
hsa-miR-4530,hsa_circ_0044509
hsa-miR-4530,hsa_circ_0044518
hsa-miR-4530,hsa_circ_0044520
hsa-miR-190a-3p,hsa_circ_0057112
hsa-miR-5001-5p,hsa_circ_0013876
hsa-miR-4530,hsa_circ_0044522
hsa-miR-4530,hsa_circ_0044524
hsa-miR-3187-5p,hsa_circ_0082879
hsa-miR-190a-3p,hsa_circ_0089771
hsa-miR-4778-3p,hsa_circ_0013874
hsa-miR-6797-5p,hsa_circ_0037995
hsa-miR-6797-5p,hsa_circ_0037996
hsa-miR-6797-5p,hsa_circ_0037997
hsa-miR-4723-5p,hsa_circ_0037995
hsa-miR-4723-5p,hsa_circ_0037996
hsa-miR-4723-5p,hsa_circ_0037997
hsa-miR-6883-5p,hsa_circ_0037997
hsa-miR-4726-5p,hsa_circ_0044521
hsa-miR-4726-5p,hsa_circ_0044526
hsa-miR-4733-3p,hsa_circ_0044512
hsa-miR-4733-3p,hsa_circ_0044522
hsa-miR-4733-3p,hsa_circ_0044524
hsa-miR-6758-5p,hsa_circ_0039600
hsa-miR-6758-5p,hsa_circ_0039603
hsa-miR-6758-5p,hsa_circ_0039604
hsa-miR-6758-5p,hsa_circ_0039605
hsa-miR-6758-5p,hsa_circ_0039606
hsa-miR-5698,hsa_circ_0037995
hsa-miR-5698,hsa_circ_0037996
hsa-miR-5698,hsa_circ_0037997
hsa-miR-4726-5p,hsa_circ_0044507
hsa-miR-4726-5p,hsa_circ_0044527
hsa-miR-4726-5p,hsa_circ_0044539
hsa-miR-6836-5p,hsa_circ_0082878
hsa-miR-6836-5p,hsa_circ_0082879
hsa-miR-6815-3p,hsa_circ_0055230
hsa-miR-6815-3p,hsa_circ_0055233
hsa-miR-6815-3p,hsa_circ_0055235
hsa-miR-6815-3p,hsa_circ_0055236
hsa-miR-6815-3p,hsa_circ_0055237
hsa-miR-6815-3p,hsa_circ_0055239
hsa-miR-484,hsa_circ_0013876
hsa-miR-6752-5p,hsa_circ_0041089
hsa-miR-6752-5p,hsa_circ_0041099
hsa-miR-6752-5p,hsa_circ_0041116
hsa-miR-135b-3p,hsa_circ_0013876
hsa-miR-1976,hsa_circ_0079155
hsa-miR-1273h-5p,hsa_circ_0019789
hsa-miR-1273h-5p,hsa_circ_0019793
hsa-miR-1273h-5p,hsa_circ_0019795
hsa-miR-1273h-5p,hsa_circ_0019796
hsa-miR-6829-3p,hsa_circ_0085899
hsa-miR-6829-3p,hsa_circ_0085900
hsa-miR-4640-5p,hsa_circ_0044508
hsa-miR-4640-5p,hsa_circ_0044515
hsa-miR-4640-5p,hsa_circ_0044516
hsa-miR-6888-3p,hsa_circ_0089792
hsa-miR-4726-5p,hsa_circ_0081116
hsa-miR-1277-5p,hsa_circ_0068783
hsa-miR-6756-5p,hsa_circ_0039097
hsa-miR-3620-5p,hsa_circ_0048499
hsa-miR-197-5p,hsa_circ_0005180
hsa-miR-197-5p,hsa_circ_0017180
hsa-miR-197-5p,hsa_circ_0017181
hsa-miR-197-5p,hsa_circ_0017182
hsa-miR-197-5p,hsa_circ_0017183
hsa-miR-197-5p,hsa_circ_0017184
hsa-miR-4726-5p,hsa_circ_0089429
hsa-miR-4726-5p,hsa_circ_0089440
hsa-miR-4726-5p,hsa_circ_0089445
hsa-miR-4530,hsa_circ_0044529
hsa-miR-4530,hsa_circ_0044535
hsa-miR-4530,hsa_circ_0044536
hsa-miR-181b-5p,hsa_circ_0035141
hsa-miR-6831-5p,hsa_circ_0005180
hsa-miR-6831-5p,hsa_circ_0017180
hsa-miR-6831-5p,hsa_circ_0017181
hsa-miR-6831-5p,hsa_circ_0017182
hsa-miR-6831-5p,hsa_circ_0017183
hsa-miR-6831-5p,hsa_circ_0017184
hsa-miR-181d-5p,hsa_circ_0035141
hsa-miR-4691-5p,hsa_circ_0013876
hsa-miR-466,hsa_circ_0041122
hsa-miR-4716-3p,hsa_circ_0037995
hsa-miR-1184,hsa_circ_0085900
hsa-miR-619-5p,hsa_circ_0076600
hsa-miR-1277-5p,hsa_circ_0047786
hsa-miR-181d-5p,hsa_circ_0073786
hsa-miR-181d-5p,hsa_circ_0073783
hsa-miR-181d-5p,hsa_circ_0073784
hsa-miR-5011-5p,hsa_circ_0047786
hsa-miR-1236-3p,hsa_circ_0013876
hsa-miR-4733-3p,hsa_circ_0044519
hsa-miR-4733-3p,hsa_circ_0044529
hsa-miR-4726-5p,hsa_circ_0044534
hsa-miR-6803-5p,hsa_circ_0038404
hsa-miR-3925-3p,hsa_circ_0052123
hsa-miR-4644,hsa_circ_0039600
hsa-miR-4644,hsa_circ_0039603
hsa-miR-4644,hsa_circ_0039604
hsa-miR-4644,hsa_circ_0039605
hsa-miR-4644,hsa_circ_0039606
hsa-miR-5189-5p,hsa_circ_0082878
hsa-miR-4640-5p,hsa_circ_0044507
hsa-miR-297,hsa_circ_0083771
hsa-miR-297,hsa_circ_0083773
hsa-miR-297,hsa_circ_0083774
hsa-miR-297,hsa_circ_0083776
hsa-miR-297,hsa_circ_0083778
hsa-miR-297,hsa_circ_0007286
hsa-miR-3064-3p,hsa_circ_0052115
hsa-miR-4640-5p,hsa_circ_0044523
hsa-miR-3925-3p,hsa_circ_0016756
hsa-miR-6722-3p,hsa_circ_0089547
hsa-miR-762,hsa_circ_0039097
hsa-miR-4726-5p,hsa_circ_0065408
hsa-miR-4530,hsa_circ_0044517
hsa-miR-4530,hsa_circ_0081091
hsa-miR-4530,hsa_circ_0081111
hsa-miR-646,hsa_circ_0013869
hsa-miR-4685-3p,hsa_circ_0065399
hsa-miR-4685-3p,hsa_circ_0065400
hsa-miR-4685-3p,hsa_circ_0065401
hsa-miR-4685-3p,hsa_circ_0065402
hsa-miR-4685-3p,hsa_circ_0065403
hsa-miR-4685-3p,hsa_circ_0065404
hsa-miR-615-5p,hsa_circ_0065400
hsa-miR-615-5p,hsa_circ_0065401
hsa-miR-615-5p,hsa_circ_0065402
hsa-miR-615-5p,hsa_circ_0065403
hsa-miR-615-5p,hsa_circ_0065404
hsa-miR-6753-5p,hsa_circ_0044512
hsa-miR-4640-5p,hsa_circ_0044533
hsa-miR-4640-5p,hsa_circ_0044543
hsa-miR-4640-5p,hsa_circ_0044549
hsa-miR-4726-5p,hsa_circ_0081063
hsa-miR-4726-5p,hsa_circ_0081065
hsa-miR-4726-5p,hsa_circ_0081066
hsa-miR-6722-3p,hsa_circ_0082878
hsa-miR-4530,hsa_circ_0044528
hsa-miR-6838-5p,hsa_circ_0052415
hsa-miR-466,hsa_circ_0089792
hsa-miR-181b-5p,hsa_circ_0035143
hsa-miR-4716-3p,hsa_circ_0037996
hsa-miR-4716-3p,hsa_circ_0037997
hsa-miR-4778-3p,hsa_circ_0013873
hsa-miR-1184,hsa_circ_0085899
hsa-miR-3925-3p,hsa_circ_0052115
hsa-miR-6881-3p,hsa_circ_0013869
hsa-miR-181d-5p,hsa_circ_0073785
hsa-miR-181b-5p,hsa_circ_0073786
hsa-miR-181b-5p,hsa_circ_0073783
hsa-miR-181b-5p,hsa_circ_0073784
hsa-miR-526b-5p,hsa_circ_0038404
hsa-miR-4733-3p,hsa_circ_0044511
hsa-miR-6732-5p,hsa_circ_0005180
hsa-miR-6732-5p,hsa_circ_0017180
hsa-miR-6732-5p,hsa_circ_0017181
hsa-miR-6732-5p,hsa_circ_0017182
hsa-miR-6732-5p,hsa_circ_0017183
hsa-miR-6732-5p,hsa_circ_0017184
hsa-miR-5196-5p,hsa_circ_0037995
hsa-miR-5196-5p,hsa_circ_0037996
hsa-miR-5196-5p,hsa_circ_0037997
hsa-miR-4733-3p,hsa_circ_0044535
hsa-miR-4733-3p,hsa_circ_0044536
hsa-miR-181d-5p,hsa_circ_0073782
hsa-miR-619-5p,hsa_circ_0081678
hsa-miR-6825-5p,hsa_circ_0002172
hsa-miR-6825-5p,hsa_circ_0089776
hsa-miR-7111-5p,hsa_circ_0052415
hsa-miR-4726-5p,hsa_circ_0044523
hsa-miR-219a-1-3p,hsa_circ_0013876
hsa-miR-5193,hsa_circ_0062544
hsa-miR-4726-5p,hsa_circ_0044505
hsa-miR-4726-5p,hsa_circ_0044506
hsa-miR-4726-5p,hsa_circ_0044514
hsa-miR-619-5p,hsa_circ_0006293
hsa-miR-612,hsa_circ_0010574
hsa-miR-4763-3p,hsa_circ_0082877
hsa-miR-4734,hsa_circ_0079070
hsa-miR-3924,hsa_circ_0007286
hsa-miR-4498,hsa_circ_0013869
hsa-miR-1277-5p,hsa_circ_0080466
hsa-miR-3613-3p,hsa_circ_0043314
hsa-miR-3663-5p,hsa_circ_0069071
hsa-miR-4446-3p,hsa_circ_0013869
hsa-miR-4763-3p,hsa_circ_0020316
hsa-miR-4530,hsa_circ_0081116
hsa-miR-4726-5p,hsa_circ_0065400
hsa-miR-4726-5p,hsa_circ_0065401
hsa-miR-4726-5p,hsa_circ_0065402
hsa-miR-4726-5p,hsa_circ_0065403
hsa-miR-4726-5p,hsa_circ_0065404
hsa-miR-4726-5p,hsa_circ_0065407
hsa-miR-4739,hsa_circ_0026923
hsa-miR-4739,hsa_circ_0026924
hsa-miR-4739,hsa_circ_0026925
hsa-miR-4739,hsa_circ_0026926
hsa-miR-4739,hsa_circ_0026927
hsa-miR-4739,hsa_circ_0026928
hsa-miR-4739,hsa_circ_0026929
hsa-miR-6753-5p,hsa_circ_0044511
hsa-miR-6753-5p,hsa_circ_0044519
hsa-miR-5193,hsa_circ_0085899
hsa-miR-5193,hsa_circ_0085900
hsa-miR-615-5p,hsa_circ_0065407
hsa-miR-608,hsa_circ_0051922
hsa-miR-181a-5p,hsa_circ_0073778
hsa-miR-4726-5p,hsa_circ_0081081
hsa-miR-6798-5p,hsa_circ_0044512
hsa-miR-6862-5p,hsa_circ_0013869
hsa-miR-1199-5p,hsa_circ_0013869
hsa-miR-4640-5p,hsa_circ_0044548
hsa-miR-4726-5p,hsa_circ_0081090
hsa-miR-4726-5p,hsa_circ_0081096
hsa-miR-4530,hsa_circ_0044526
hsa-miR-4530,hsa_circ_0044527
hsa-miR-4530,hsa_circ_0044534
hsa-miR-2682-3p,hsa_circ_0055230
hsa-miR-2682-3p,hsa_circ_0055233
hsa-miR-2682-3p,hsa_circ_0055235
hsa-miR-2682-3p,hsa_circ_0055236
hsa-miR-2682-3p,hsa_circ_0055237
hsa-miR-2682-3p,hsa_circ_0055239
hsa-miR-4530,hsa_circ_0044539
hsa-miR-370-3p,hsa_circ_0013869
hsa-miR-658,hsa_circ_0005180
hsa-miR-658,hsa_circ_0017180
hsa-miR-658,hsa_circ_0017181
hsa-miR-658,hsa_circ_0017182
hsa-miR-658,hsa_circ_0017183
hsa-miR-658,hsa_circ_0017184
hsa-miR-6756-3p,hsa_circ_0013869
hsa-miR-6756-3p,hsa_circ_0013874
hsa-miR-3617-3p,hsa_circ_0020316
hsa-miR-3614-3p,hsa_circ_0055736
hsa-miR-3614-3p,hsa_circ_0055738
hsa-miR-181d-5p,hsa_circ_0035143
hsa-miR-3202,hsa_circ_0038404
hsa-miR-190a-3p,hsa_circ_0052946
hsa-miR-3617-5p,hsa_circ_0001946
hsa-miR-8085,hsa_circ_0037995
hsa-miR-8085,hsa_circ_0037996
hsa-miR-8085,hsa_circ_0037997
hsa-miR-3187-5p,hsa_circ_0010574
hsa-miR-214-3p,hsa_circ_0044511
hsa-miR-214-3p,hsa_circ_0044512
hsa-miR-214-3p,hsa_circ_0044519
hsa-miR-6745,hsa_circ_0038445
